堞,※［＃「土へん＋楪のつくり」、第4水準2-4-94］
堠,※［＃「土へん＋侯」、第4水準2-5-1］
塌,※［＃「土へん＋搨のつくり」、第4水準2-5-7］
塤,※［＃「土へん＋員」、第3水準1-15-57］
塼,※［＃「土へん＋專」、第3水準1-15-59］
塼,※［＃「土＋專」、第3水準1-15-59］
墉,※［＃「土＋庸」、第3水準1-15-60］
墊,※［＃「執／土」、第4水準2-5-9］
墋,※［＃「土へん＋參」、第4水準2-5-10］
墩,※［＃「土へん＋敦」、第3水準1-15-63］
壒,※［＃「土へん＋蓋」、第3水準1-15-65］
壔,※［＃「※」は「つちへん＋壽」、第3水準1-15-67、167-10］
壔,※［＃「土へん＋壽」、第3水準1-15-67］
壚,※［＃「土へん＋盧」、第3水準1-15-68］
壚,※［＃「土＋盧」、第3水準1-15-68］
壠,※［＃「土へん＋龍」、第3水準1-15-69］
壳,※［＃「士／冖／一／几」、第4水準2-5-22］
夔,※［＃「（止＋（首／儿）＋巳）／夂」、第4水準2-5-28］
夤,※［＃「※」は「「夕」の下に「寅」」、第4水準2-5-29、437-下15］
夤,※［＃「※」は「「夕」＋「寅」を上下に組み合わせる」、第4水準2-5-29、436-8］
夤,※［＃「※」は「夕」の下に「寅」、第4水準2-5-29、170-6］
夤,※［＃「※」は「夕」の下に「寅」、第4水準2-5-29、91-5］
夤,※［＃「夕／寅」、第4水準2-5-29］
奝,※［＃「大／周」、第3水準1-15-73］
奝,※［＃「大／蜩のつくり」、第3水準1-15-73］
奭,※［＃「※」は「爽」の二つの「爻」に代えて「百」、読みは「せき」、第3水準1-15-74］
奭,※［＃「夾」の二つの「人」に代えて「百」、第3水準1-15-74］
奭,※［＃「爽」の二つの「爻」に代えて「百」、読みは「せき」、第3水準1-15-74］
奭,※［＃「爽」の二つの「爻」に変えて「百」、第3水準1-15-74］
奶,※［＃「女＋乃」、第4水準2-5-41］
妋,※［＃「女＋夫」、第3水準1-15-75］
妒,※［＃「女＋戸の旧字」、第3水準1-15-76］
妤,※［＃「女＋予」、第3水準1-15-77］
妼,※［＃「女＋必」、第4水準2-5-45］
姈,※［＃「女＋令」、第4水準2-5-46］
姒,※［＃「女＋以」、第3水準1-15-79］
姝,※［＃「※」は「女＋朱」、第3水準1-15-80、56-1］
姝,※［＃「※」は「女＋朱」、第3水準1-15-80、84-9］
姝,※［＃「女＋朱」、第3水準1-15-80］
姞,※［＃「女＋吉」、第4水準2-5-48］
姣,※［＃「女＋交」、第4水準2-5-49］
姣,※［＃「女＋皎のつくり」、第4水準2-5-49］
姧,※［＃「（女／女）＋干」、第4水準2-5-51］
娌,※［＃「女＋里」、第4水準2-5-56］
娓,※［＃「女へん＋尾」、第3水準1-15-81］
娓,※［＃「女＋尾」、第3水準1-15-81、384-11］
娓,※［＃「女＋尾」、第3水準1-15-81］
娧,※［＃「女＋兌」、第4水準2-5-59］
